id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
9994683,2018/01/19 6:12 AM MST,2018-01-19,2018-01-19 13:12:00 UTC,Mountain Time (US & Canada),330941,pam-piombino,Pam Piombino,2018-02-25 21:33:50 UTC,2022-11-01 07:27:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9994683,https://inaturalist-open-data.s3.amazonaws.com/photos/13739143/medium.jpeg,,"",,11,0,false,,"Fang District, Chiang Mai, Thailand",19.9570529858,99.1571044922,61,,,,61,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
12126241,Fri Aug 18 2017 07:07:43 GMT+0200 (GMT+2),2017-08-18,2017-08-18 05:07:43 UTC,Africa/Johannesburg,924321,panric,Riccardo Panarese,2018-05-04 12:23:42 UTC,2020-12-16 10:13:18 UTC,research,,https://www.inaturalist.org/observations/12126241,https://static.inaturalist.org/photos/17398839/medium.jpg,,"",,6,0,false,3,"Phong Nha - Ke Bang National Park, H. Bố Trạch, Tỉnh Quảng Bình, VN",17.5503753739,106.1465251724,10657,,,,10657,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
12532634,2018/04/29 7:13 PM CST,2018-04-29,2018-04-30 00:13:00 UTC,Central Time (US & Canada),386262,kinmatsu,Kinmatsu Lin,2018-05-17 01:53:04 UTC,2023-01-18 10:14:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12532634,https://inaturalist-open-data.s3.amazonaws.com/photos/18100132/medium.jpg,,"snake, animal, sarawak",,8,0,false,,"Miri, Sarawak, 馬來西亞",4.198371,114.042873,211,,,,211,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
13371497,2018-06-03 10:13:23 AM GMT+05:30,2018-06-03,2018-06-03 04:43:23 UTC,Kolkata,34585,subhajit_roy,Subhajit Roy,2018-06-12 19:09:02 UTC,2023-08-02 17:14:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/13371497,https://inaturalist-open-data.s3.amazonaws.com/photos/43293107/medium.jpeg,,"","",10,0,false,2,Garh Panchakot,23.62003,86.755514,,,,,,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
13548752,2018-06-16 11:01:50 pm GMT+07:00,2018-06-16,2018-06-16 16:01:50 UTC,Bangkok,1032225,gijsdejong,Gijs de Jong,2018-06-18 13:49:03 UTC,2020-12-16 10:11:56 UTC,research,,https://www.inaturalist.org/observations/13548752,https://static.inaturalist.org/photos/19916840/medium.jpeg,,"",Black and yellow stripes. About 1.2m long. Nocturnal,6,0,false,2,,,,,,,,30615,private,open,true,gps,gps,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
13879804,2018-06-28 1:22:58 AM IST,2018-06-28,2018-06-27 22:22:58 UTC,Jerusalem,579708,ravinaidu,Ravi Naidu,2018-06-29 06:45:51 UTC,2023-05-22 16:10:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13879804,https://inaturalist-open-data.s3.amazonaws.com/photos/20493897/medium.jpeg,,"",,9,0,false,2,"Nizamabad - Mancherial - Jagdalpur Rd, Chhattisgarh 494444, India",18.9516658783,80.8816680908,,,,,,,open,false,gps,gps,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
13906098,2018-06-30 12:39:44 PM IST,2018-06-30,2018-06-30 09:39:44 UTC,Jerusalem,997199,rahulnag,Rahul Nag,2018-06-30 07:11:04 UTC,2020-12-16 10:10:33 UTC,research,,https://www.inaturalist.org/observations/13906098,https://static.inaturalist.org/photos/20541168/medium.jpeg,,"",Road kill,8,1,false,2,,,,16829,,,,30615,private,open,true,gps,gps,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
14639727,2018/06/28 8:57 AM +07,2018-06-28,2018-06-28 01:57:00 UTC,Bangkok,1102188,fgmr,,2018-07-23 13:36:16 UTC,2022-11-01 07:28:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14639727,https://inaturalist-open-data.s3.amazonaws.com/photos/21833748/medium.jpeg,,"",,11,0,false,,"Sop Mae Kha, Hang Dong District, Chiang Mai, Thailand",18.6825938295,98.9776635162,488,,,,488,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
14722013,2015-07-31,2015-07-31,,Hong Kong,716148,carol_kwok,Carol Kwok,2018-07-25 17:12:32 UTC,2020-12-16 10:09:42 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/14722013,https://static.inaturalist.org/photos/21957897/medium.jpg,,Bungarus fasciatus,"金腳帶 / 金環蛇 Banded Krait, Bungarus fasciatus
Average 105 - 135 cm, may grow up to 180 cm
劇毒 Highly venomous
足以致命，香港曾有數宗被咬的死亡個案。
不常見，香港的分布範圍狹窄。
Localized in some parts of the New Territories, Hong Kong Island and Lantau Island.
中國瀕危動物紅皮書：易危
China Redlist: Endangered
",7,0,false,,,,,,,,,30298,private,open,true,,manual,Bungarus fasciatus,Bungarus fasciatus,Banded Krait,Reptilia,30448
14945281,2018-07-15 8:35:43 am GMT+07:00,2018-07-15,2018-07-15 01:35:43 UTC,Bangkok,896592,kittipongchaisiri,Kittipong Chaisiri,2018-07-30 13:54:49 UTC,2022-11-01 07:29:16 UTC,research,,https://www.inaturalist.org/observations/14945281,https://static.inaturalist.org/photos/22294030/medium.jpeg,,"",Flatted specimen was found on a local road. ,9,0,false,2,"นน.4022 Tambon Saen Thong, Amphoe Tha Wang Pha, Chang Wat Nan 55140, Thailand",19.1337290155,100.7788072899,688,,,,688,,open,false,gps,gps,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
15337382,2018/07/15 8:36 AM +07,2018-07-15,2018-07-15 01:36:00 UTC,Bangkok,848218,sergemorand,Serge Morand,2018-08-12 01:47:32 UTC,2022-11-01 07:29:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15337382,https://inaturalist-open-data.s3.amazonaws.com/photos/22972164/medium.jpg,,"",road killed Banded krait,10,0,false,,"Saen Thong, Tha Wang Pha District, Nan, Thailand",19.1339055556,100.7751694444,,,,,,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
15415282,2018-08-09,2018-08-09,,Jakarta,819459,fhadlikennedi,"",2018-08-14 10:29:41 UTC,2020-12-16 10:08:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15415282,https://inaturalist-open-data.s3.amazonaws.com/photos/23112439/medium.jpeg,,"","",9,0,false,,tenjolaya,-6.59991,106.637795,4222,,,,4222,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
16059521,2018-08-08,2018-08-08,,Jakarta,449725,ratna_ramadhani,Ratna Sari Ramadani,2018-08-31 03:02:26 UTC,2020-12-16 10:07:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16059521,https://inaturalist-open-data.s3.amazonaws.com/photos/24045815/medium.jpeg,,"","",9,0,false,,"sumberjo, ngalang, gedangsari",-7.881794,110.571508,32,,,,32,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
16383665,2018-08-09 09:53:28,2018-08-09,2018-08-09 02:53:28 UTC,Jakarta,422024,ganjarcahyadi,Ganjar Cahyadi,2018-09-10 07:37:28 UTC,2024-05-05 14:39:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16383665,https://inaturalist-open-data.s3.amazonaws.com/photos/24638581/medium.jpeg,,"","Vertebral scale enlarged, loreal scale absent.",2,0,false,,lanud suparlan,-6.903814,107.476576,7197,,,,7197,,open,false,,"",Welang,Bungarus fasciatus,Banded Krait,Reptilia,30448
17410575,2013/05/02 9:03 PM EDT,2013-05-02,2013-05-03 01:03:00 UTC,Eastern Time (US & Canada),490628,stevepaiero,"",2018-10-11 17:34:45 UTC,2020-12-16 10:07:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17410575,https://static.inaturalist.org/photos/26454769/medium.jpeg,,"",Found dead on side of road,10,0,false,,Vietnam,20.3867155926,105.6378042665,12060,,,,30490,obscured,open,true,,,Bungarus fasciatus,Bungarus fasciatus,Banded Krait,Reptilia,30448
17427421,2018/10/11 7:39 PM +08,2018-10-11,2018-10-11 11:39:00 UTC,Singapore,1215824,pizzamurderer,Pizzas fear me,2018-10-12 04:10:18 UTC,2021-01-04 00:27:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17427421,https://inaturalist-open-data.s3.amazonaws.com/photos/26485866/medium.jpeg,,"","",9,0,false,,Pulau Ubin,1.412313,103.965237,1060,,,,1060,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
17487162,2015/07/23 11:09 AM +08,2015-07-23,2015-07-23 03:09:00 UTC,Kuala Lumpur,1043349,johnhowes,John Howes,2018-10-14 04:24:06 UTC,2022-12-14 22:44:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17487162,https://inaturalist-open-data.s3.amazonaws.com/photos/26599017/medium.jpeg,,"",,7,0,false,,"Kuala Kurau, Perak, Malaysia",4.9458407885,100.4819551447,86,,,,86,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
18540812,2016/03/19 10:54 AM UTC,2016-03-19,,UTC,522270,troydeclan,Declan Troy,2018-11-21 18:40:29 UTC,2023-08-29 12:39:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18540812,https://static.inaturalist.org/photos/28363758/medium.jpg,,"Malaysia, reptiles, snake","Banded Krait Family : ELAPIDAE
Species : Bungarus fasciatus",11,0,false,,"Selangor, Malaysia",3.3338233333,101.23396,,,,,,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
18715609,2017/09/02 10:24 PM WIB,2017-09-02,2017-09-02 15:24:00 UTC,Jakarta,155951,tom-kirschey,Tom Kirschey,2018-11-29 16:27:09 UTC,2020-10-29 12:17:44 UTC,research,,https://www.inaturalist.org/observations/18715609,https://inaturalist-open-data.s3.amazonaws.com/photos/28658048/medium.jpg,,"",,10,0,false,,"Cigombong, Bogor, West Java, Indonesien",-6.7186037032,106.7934953609,79,,,,79,,open,false,,,Bungarus fasciatus,Bungarus fasciatus,Banded Krait,Reptilia,30448
20295076,2019-02-08 10:28:33 PM WIB,2019-02-08,2019-02-08 15:28:33 UTC,Jakarta,364426,kphhimakova,"",2019-02-12 04:18:07 UTC,2021-10-16 15:26:53 UTC,research,,https://www.inaturalist.org/observations/20295076,https://static.inaturalist.org/photos/31332275/medium.jpeg,,"",Banded krait (Bungarus fasciatus) high venom,16,0,false,2,"Jl. Lengkeng No.1A, Babakan, Dramaga, Bogor, Jawa Barat 16680, Indonesia",-6.5496972264,106.7207226902,22,,,,22,,open,false,gps,gps,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
20300627,2019-02-08 10:18:47 PM WIB,2019-02-08,2019-02-08 15:18:47 UTC,Jakarta,1470989,fandymuhammad,"",2019-02-12 14:36:30 UTC,2020-10-29 12:15:47 UTC,research,,https://www.inaturalist.org/observations/20300627,https://static.inaturalist.org/photos/31342628/medium.jpeg,,"",Banded krait high venom,11,0,false,2,"Jl. Lengkeng No.1A, Babakan, Dramaga, Bogor, Jawa Barat 16680, Indonesia",-6.550010662,106.7203797027,22,,,,22,,open,false,gps,gps,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
20753758,2016/08/30 9:30 PM CST,2016-08-30,2016-08-31 02:30:00 UTC,Central Time (US & Canada),1493478,ong-siau-kun,ong-siau-kun,2019-02-25 13:31:26 UTC,2020-03-11 07:21:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20753758,https://inaturalist-open-data.s3.amazonaws.com/photos/32001664/medium.jpeg,,"","",4,0,false,,,,,15,,,,30318,private,open,true,,,金腳帶,Bungarus fasciatus,Banded Krait,Reptilia,30448
20754621,2016/06/25 1:38 AM CST,2016-06-25,2016-06-25 06:38:00 UTC,Central Time (US & Canada),1493478,ong-siau-kun,ong-siau-kun,2019-02-25 14:32:53 UTC,2020-03-11 07:21:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20754621,https://inaturalist-open-data.s3.amazonaws.com/photos/32003392/medium.jpg,,"","",3,0,false,,,,,8,,,,30318,private,open,true,,,金腳帶,Bungarus fasciatus,Banded Krait,Reptilia,30448
20754958,2016/09/02 9:56 PM CST,2016-09-02,2016-09-03 02:56:00 UTC,Central Time (US & Canada),1493478,ong-siau-kun,ong-siau-kun,2019-02-25 14:52:59 UTC,2020-03-11 07:21:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20754958,https://inaturalist-open-data.s3.amazonaws.com/photos/32004023/medium.jpeg,,"","",3,0,false,,,,,8,,,,30318,private,open,true,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
20755064,2016/09/03 3:49 AM CST,2016-09-03,2016-09-03 08:49:00 UTC,Central Time (US & Canada),1493478,ong-siau-kun,ong-siau-kun,2019-02-25 14:59:05 UTC,2020-03-11 07:21:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20755064,https://inaturalist-open-data.s3.amazonaws.com/photos/32004215/medium.jpeg,,"","",4,0,false,,,,,8,,,,30318,private,open,true,,,金腳帶,Bungarus fasciatus,Banded Krait,Reptilia,30448
20757685,2017/10/17 1:17 AM CST,2017-10-17,2017-10-17 06:17:00 UTC,Central Time (US & Canada),1493478,ong-siau-kun,ong-siau-kun,2019-02-25 17:18:10 UTC,2020-03-11 07:21:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20757685,https://inaturalist-open-data.s3.amazonaws.com/photos/32008587/medium.jpg,,"","",4,0,false,,,,,15,,,,30298,private,open,true,,,金腳帶,Bungarus fasciatus,Banded Krait,Reptilia,30448
22359127,2019-04-03 9:49:17 ПП GMT+07:00,2019-04-03,2019-04-03 02:49:17 UTC,Bangkok,1417423,ivanovdg19,Dmitry Ivanov,2019-04-12 04:56:27 UTC,2020-03-11 07:21:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22359127,https://inaturalist-open-data.s3.amazonaws.com/photos/34630551/medium.jpeg,,"","",4,0,false,2,"Tân Phú, Cat Tien, VN-DN, VN",11.429741,107.429078,259,,,,259,,open,false,,,Bungarus fasciatus,Bungarus fasciatus,Banded Krait,Reptilia,30448
22670429,Sun Oct 21 2018 18:57:45 GMT-0500 (CDT),2018-10-21,2018-10-22 04:57:45 UTC,Hawaii,1612555,joshuadezentje,Joshua Dezentje,2019-04-18 19:07:26 UTC,2022-11-01 07:29:52 UTC,research,,https://www.inaturalist.org/observations/22670429,https://static.inaturalist.org/photos/35126678/medium.jpg,,"",,8,0,false,3,"Dong Phayayen-Khao Yai Forest Complex, Pak Chong, Nakhon Ratchasima, TH",14.4919105788,101.3168912585,2987,,,,2987,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
24181731,2018/12/01,2018-12-01,,Jakarta,1371402,tuananhnguyen,,2019-04-30 14:18:43 UTC,2020-12-16 09:59:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24181731,https://inaturalist-open-data.s3.amazonaws.com/photos/37393582/medium.jpg,,"",,5,0,false,,"Cúc Phương, Nho Quan, Ninh Bình, Vietnam",20.248677,105.714932,,,,,,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
25194830,Wed May 15 2019 21:01:14 GMT+0800 (GMT+8),2019-05-15,2019-05-15 13:01:14 UTC,Hong Kong,330735,tommyhui,Tommy Hui,2019-05-16 02:13:35 UTC,2022-11-19 02:56:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25194830,https://inaturalist-open-data.s3.amazonaws.com/photos/39000640/medium.jpg,,"",,10,0,false,3,"沙羅洞路, 八仙嶺, 新界, HK",22.4765716667,114.1820133333,5,,,,5,,open,false,,,Bungarus fasciatus,Bungarus fasciatus,Banded Krait,Reptilia,30448
25365520,Fri Jan 04 2019 22:58:50 GMT+0800 (GMT+8),2019-01-04,2019-01-04 14:58:50 UTC,Australia/Perth,1765760,stanthephotographer,Stan Man,2019-05-19 05:13:48 UTC,2020-10-06 14:52:42 UTC,research,,https://www.inaturalist.org/observations/25365520,https://static.inaturalist.org/photos/39277841/medium.jpg,,"",,5,1,false,3,"80552, Gianyar, Bali, ID",-8.4592916667,115.3041383333,16,,,,16,,open,false,,,Banded Krait,Bungarus fasciatus,Banded Krait,Reptilia,30448
