id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
14943452,2018-07-30 7:24:57 am GMT+05:30,2018-07-30,2018-07-30 01:54:57 UTC,Chennai,660744,tandanhn79,,2018-07-30 12:24:39 UTC,2020-08-16 10:17:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14943452,https://inaturalist-open-data.s3.amazonaws.com/photos/22290507/medium.jpeg,,"",,4,0,false,2,"Senduras, Chhattisgarh 493559, India",21.64959688,82.88478198,10,,,,10,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
18425977,2006/10/11 12:51 PM IST,2006-10-11,2006-10-11 10:51:00 UTC,Jerusalem,1185903,nidhincyriljoseph,Nidhin Cyril Joseph,2018-11-16 10:40:42 UTC,2023-08-08 09:06:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18425977,https://inaturalist-open-data.s3.amazonaws.com/photos/28168044/medium.jpeg,,"",,8,0,false,,"ACPM Med College , Morane Pr. Laling, Maharashtra 424002, India",20.8987860116,74.7230136495,31,,,,31,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
18433760,Wed Oct 31 2018 19:10:48 GMT-0600 (MDT),2018-10-31,2018-11-01 01:10:48 UTC,Mountain Time (US & Canada),554918,choti,Choti Singh,2018-11-16 20:01:43 UTC,2020-04-23 12:06:43 UTC,research,,https://www.inaturalist.org/observations/18433760,https://static.inaturalist.org/photos/28180349/medium.jpg,,"",,6,0,false,3,"Mookambika Wildlife Sanctuary, Shimoga, Karnataka, IN",13.5315100634,75.0982204723,45,,,,45,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
19699042,2017-06-11 8:08:00 AM PDT,2017-06-11,2017-06-11 15:08:00 UTC,Pacific Time (US & Canada),1432354,critterclatter,Sreya Dutta,2019-01-17 21:09:13 UTC,2022-03-24 04:38:06 UTC,research,,https://www.inaturalist.org/observations/19699042,https://static.inaturalist.org/photos/30344728/medium.jpeg,,"","",9,0,false,2,"236, Main Rd, Kandancavadi, Perungudi, Chennai, Tamil Nadu 600096, India",12.965324003,80.244734399,1407,,,,1407,,,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
22516784,2015/11/09 8:26 PM HST,2015-11-09,2015-11-10 06:26:00 UTC,Hawaii,1410926,yuvanaves,Yuvan Aves,2019-04-15 16:15:37 UTC,2020-08-13 11:19:00 UTC,research,,https://www.inaturalist.org/observations/22516784,https://static.inaturalist.org/photos/34884933/medium.jpeg,,"",,6,0,false,,"Salur, Tamil Nadu 603405, India",12.57281,79.9856230556,,,,,,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
25094261,2019-05-13 10:29:58 pm GMT+05:00,2019-05-13,2019-05-13 17:29:58 UTC,Ekaterinburg,1523163,altafhussain,Altaf Hussain Talpur,2019-05-14 03:53:21 UTC,2020-10-08 20:08:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25094261,https://inaturalist-open-data.s3.amazonaws.com/photos/38837604/medium.jpeg,,"",,4,0,false,2,"Abbasi Mohalla Rd, Sobho Dero, Khairpur, Sindh, Pakistan",27.302778244,68.4013900757,,,,,,,,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
27263979,2019-06-06,2019-06-06,,UTC,1152832,chudamanikashyap,Chudamani Kashyap,2019-06-19 13:03:05 UTC,2023-05-22 23:49:40 UTC,research,,https://www.inaturalist.org/observations/27263979,https://static.inaturalist.org/photos/42401880/medium.jpeg,,"",,7,0,false,2,"SH 2, Parewapali, Odisha 493890, भारत",19.8908866667,82.6909283333,1,,,,1,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
27616779,2019-06-25 11:33:48 AM IST,2019-06-25,2019-06-25 11:33:48 UTC,UTC,1196470,jageshwerverma,"",2019-06-25 06:07:10 UTC,2023-07-23 17:23:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27616779,https://inaturalist-open-data.s3.amazonaws.com/photos/42988843/medium.jpeg,,"",,8,0,false,2,"Daldal Seoni Rd, Daldal Seoni, Chhattisgarh 493111, India",21.2929228238,81.6805202141,1395,,,,1395,,open,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
28187655,2019/07/04 9:22 PM IST,2019-07-04,2019-07-04 15:52:00 UTC,Kolkata,34585,subhajit_roy,Subhajit Roy,2019-07-04 18:43:09 UTC,2023-07-23 17:24:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/28187655,https://inaturalist-open-data.s3.amazonaws.com/photos/43923117/medium.jpeg,,"","",8,0,false,,Kadma,22.984455,87.006479,,,,,,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
28187785,2019/07/04 7:58 PM IST,2019-07-04,2019-07-04 14:28:00 UTC,Kolkata,951127,aniruddha_singhamahapatra,Aniruddha Singhamahapatra,2019-07-04 18:45:59 UTC,2023-01-09 18:49:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28187785,https://inaturalist-open-data.s3.amazonaws.com/photos/43921740/medium.jpeg,,"",,7,0,false,,"Bankura, West Bengal, India",22.9858268355,87.006673533,8,,,,8,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
28187787,2019/07/04 8:14 PM IST,2019-07-04,2019-07-04 14:44:00 UTC,Kolkata,951127,aniruddha_singhamahapatra,Aniruddha Singhamahapatra,2019-07-04 18:46:01 UTC,2023-01-09 18:50:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28187787,https://inaturalist-open-data.s3.amazonaws.com/photos/43921765/medium.jpeg,,"",,9,0,false,,"Bankura, West Bengal, India",22.9848146186,87.006469558,8,,,,8,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
28187799,2019/07/04 8:44 PM IST,2019-07-04,2019-07-04 15:14:00 UTC,Kolkata,951127,aniruddha_singhamahapatra,Aniruddha Singhamahapatra,2019-07-04 18:46:07 UTC,2023-01-09 18:50:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28187799,https://inaturalist-open-data.s3.amazonaws.com/photos/43921860/medium.jpeg,,"",,9,0,false,,"Bankura, West Bengal, India",22.9857612352,87.0066826198,4,,,,4,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
28936154,2013/02/17 9:36 AM IST,2013-02-17,2013-02-17 04:06:00 UTC,Chennai,1988252,rohit_girotra,Rohit Girotra,2019-07-16 14:29:07 UTC,2023-12-02 03:10:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28936154,https://inaturalist-open-data.s3.amazonaws.com/photos/45120124/medium.jpeg,,"",,8,0,false,,"Thatguni Post, Kanakpura Road, Bengaluru, Karnataka 560082, India",12.8543147,77.5099453,212,,,,212,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
29046791,2014/07/18 8:39 PM IST,2014-07-18,2014-07-18 15:09:00 UTC,Chennai,1436437,jayantdeshpande,Jayant M Deshpande,2019-07-18 11:24:42 UTC,2023-07-24 17:38:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29046791,https://inaturalist-open-data.s3.amazonaws.com/photos/45315774/medium.jpg,,"",,8,0,false,,"Guhagar, Chiplun, Maharashtra 415605, India",17.5344779745,73.5119591361,31,,,,31,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
29156352,2019/06/24 8:51 PM -0700,2019-06-24,2019-06-25 03:51:00 UTC,Arizona,7757,prakrit,Prakrit Jain,2019-07-20 04:59:09 UTC,2021-10-01 17:33:06 UTC,research,,https://www.inaturalist.org/observations/29156352,https://static.inaturalist.org/photos/45490786/medium.jpeg,,"","My lifer Krait, as the highlight of an epic, record breaking 41 snake night at Agumbe Rainforest Research Station.",8,0,false,,"Karnataka, IN",13.4256018142,75.0959244759,565,,,,31020,obscured,,true,,manual,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
31545025,2019-06-01,2019-06-01,,UTC,2174929,amikakutty,,2019-08-26 13:28:03 UTC,2024-04-22 06:06:22 UTC,research,,https://www.inaturalist.org/observations/31545025,https://inaturalist-open-data.s3.amazonaws.com/photos/49379626/medium.jpeg,,"",,3,1,false,333,Undefined location,9.9620631,76.4200132,,,,,,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
31545218,2019-06-01,2019-06-01,,UTC,2174929,amikakutty,,2019-08-26 13:32:58 UTC,2024-06-20 15:59:47 UTC,research,,https://www.inaturalist.org/observations/31545218,https://inaturalist-open-data.s3.amazonaws.com/photos/49379627/medium.jpeg,,"",,8,1,false,333,Undefined location,9.964569,76.4138843,,,,,,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
31545219,2019-06-01,2019-06-01,,UTC,2174929,amikakutty,,2019-08-26 13:32:58 UTC,2024-06-20 15:59:44 UTC,research,,https://www.inaturalist.org/observations/31545219,https://inaturalist-open-data.s3.amazonaws.com/photos/49379617/medium.jpeg,,"",,3,1,false,333,Undefined location,9.9620631,76.4200132,,,,,,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
33739848,2019-10-02 10:14:39 AM IST,2019-10-02,2019-10-02 10:14:39 UTC,UTC,1243465,goswamisom1,Goswami Som,2019-10-02 04:45:56 UTC,2023-07-23 17:46:50 UTC,research,,https://www.inaturalist.org/observations/33739848,https://static.inaturalist.org/photos/53023340/medium.jpeg,,"",Class  reptile,7,0,false,2,"Unnamed Road, Gadaghat, Chhattisgarh 493890, India",19.9281316667,82.5797533333,1,,,,1,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
34626593,2019-10-14 5:49:32 PM GMT+05:30,2019-10-14,2019-10-14 12:19:32 UTC,Chennai,1212669,crocneel,neel,2019-10-20 12:35:39 UTC,2022-12-01 13:04:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34626593,https://inaturalist-open-data.s3.amazonaws.com/photos/54514939/medium.jpeg,,"",,5,0,false,2,"Dobachapura, Gujarat, India",22.5143909454,73.9354324341,,,,,,,,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
35531719,2005/07/10 2:30 PM IST,2005-07-10,2005-07-10 09:00:00 UTC,New Delhi,2362965,karthik_83,Karthik,2019-11-10 16:10:22 UTC,2023-10-04 18:12:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35531719,https://inaturalist-open-data.s3.amazonaws.com/photos/56036829/medium.png,,"","",8,0,false,,"Varadenahalli, Karnataka 562201, India",12.959061,77.30917,3,,,,3,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
35723474,2010-07-04 8:27:47 AM GMT+05:00,2010-07-04,2010-07-04 02:27:47 UTC,Ekaterinburg,2433531,awalkhan,Awal Khan,2019-11-16 02:25:02 UTC,2020-10-08 20:06:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35723474,https://inaturalist-open-data.s3.amazonaws.com/photos/56365552/medium.jpeg,,"",,6,0,false,2,"Pabbi, Nowshera, Khyber Pakhtunkhwa, Pakistan",34.0541389911,71.7362696026,10076,,,,10076,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
36398210,2019/10/18 4:35 PM +0530,2019-10-18,2019-10-18 11:05:00 UTC,Sri Jayawardenepura,1024560,sanjaya_kanishka,Sanjaya Kanishka,2019-12-06 04:00:54 UTC,2022-01-30 14:21:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36398210,https://inaturalist-open-data.s3.amazonaws.com/photos/57531842/medium.jpeg,,"","",7,0,false,,"Nawagahaela, Sri Lanka",7.7819556015,81.0064366025,31,,,,31,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
36432178,2019-11-30 9:54:49 AM GMT+05:30,2019-11-30,2019-11-30 04:24:49 UTC,Chennai,2410166,sumitsuryawanshi,,2019-12-07 13:03:36 UTC,2023-07-24 18:11:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36432178,https://inaturalist-open-data.s3.amazonaws.com/photos/57589899/medium.jpeg,,"",,9,0,false,2,"Joshi Vihir, Maharashtra 415515, India",17.9044189453,73.9708786011,,,,,,,open,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
36725699,2017/09/08 10:49 PM IST,2017-09-08,2017-09-08 17:19:00 UTC,Chennai,2362965,karthik_83,Karthik,2019-12-17 11:23:21 UTC,2023-10-04 18:12:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36725699,https://inaturalist-open-data.s3.amazonaws.com/photos/58098602/medium.jpg,,"",,7,0,false,,"Yevakapadi, Karnataka 571212, India",12.2148127,75.6579659,886,,,,886,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
36872359,2019-12-19 7:25:30 am GMT+05:30,2019-12-19,2019-12-19 01:55:30 UTC,Chennai,1254764,ashwinwarudkar,Ashwin Warudkar,2019-12-23 02:34:02 UTC,2022-12-01 07:51:09 UTC,research,,https://www.inaturalist.org/observations/36872359,https://static.inaturalist.org/photos/58358171/medium.jpeg,,"",,7,0,false,2,"Sriharikota Rd, K.C.Narasimhunigunta, Andhra Pradesh 524121, India",13.7021141052,80.0611953735,,,,,,,,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
36889239,2019/12/23 9:42 AM +0530,2019-12-23,2019-12-23 04:12:00 UTC,Sri Jayawardenepura,1024560,sanjaya_kanishka,Sanjaya Kanishka,2019-12-23 19:13:53 UTC,2022-01-30 14:20:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36889239,https://inaturalist-open-data.s3.amazonaws.com/photos/58388192/medium.jpeg,,"","",8,0,false,,"Cheddikulam, Sri Lanka",8.6532527676,80.3133611857,244,,,,244,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
36949300,Tue Oct 29 2019 07:15:01 GMT+0000 (GMT),2019-10-29,2019-10-29 07:15:01 UTC,UTC,3376,wolfgang_wuster,Wolfgang Wüster,2019-12-25 22:06:21 UTC,2023-09-29 07:50:56 UTC,research,,https://www.inaturalist.org/observations/36949300,https://static.inaturalist.org/photos/58491621/medium.jpg,,"",,6,0,false,3,"Mysore, IN-KA, IN",12.3135486858,76.2247680669,,,,,31092,obscured,open,true,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
37239667,2019/04/12 2:02 PM MST,2019-04-12,2019-04-12 21:02:00 UTC,Arizona,3376,wolfgang_wuster,Wolfgang Wüster,2020-01-03 22:14:25 UTC,2024-04-24 08:57:34 UTC,research,,https://www.inaturalist.org/observations/37239667,https://static.inaturalist.org/photos/59003293/medium.jpg,,"",,12,0,false,,"Mysore, IN-KA, IN",12.2372675083,76.3490155733,5,,,,31092,obscured,open,true,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
37267696,2019/12/27 8:16 AM IST,2019-12-27,2019-12-27 02:46:00 UTC,Mumbai,23043,sushantmore,S.MORE,2020-01-04 16:19:49 UTC,2024-03-11 15:51:08 UTC,research,CC0,https://www.inaturalist.org/observations/37267696,https://inaturalist-open-data.s3.amazonaws.com/photos/59050604/medium.jpeg,,"",,5,0,false,,"Waghotre, Maharashtra, India",15.8403071,74.118418,3674,,,,3674,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
37607580,2019/06/30 10:37 PM CDT,2019-06-30,2019-07-01 03:37:00 UTC,Central Time (US & Canada),2173122,aan_an_adventure,Aan_an_Adventure,2020-01-15 05:13:10 UTC,2023-07-23 18:03:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37607580,https://inaturalist-open-data.s3.amazonaws.com/photos/59648920/medium.jpg,,"",,9,0,false,,"Raigad, Maharashtra, India",19.0410586944,73.3237423333,,,,,,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
40347700,2014/03/12 4:15 AM UTC,2014-03-12,,UTC,2631714,hemal27,Hemal,2020-03-21 07:05:46 UTC,2023-08-21 13:04:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40347700,https://inaturalist-open-data.s3.amazonaws.com/photos/64085437/medium.jpeg,,"","",9,0,false,,"Mota Raska, Zand Hanuman Road, Jambughoda, Panchmahal, Gujarat 391761, India",22.3693806,73.7141046,197,,,,197,,open,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
41898176,2019-05-12 7:43:33 PM GMT+05:30,2019-05-12,2019-05-12 14:13:33 UTC,Chennai,1009776,atulsahaniwildlife,Atul Sahani,2020-04-11 12:28:35 UTC,2023-07-23 18:09:39 UTC,research,,https://www.inaturalist.org/observations/41898176,https://static.inaturalist.org/photos/66488336/medium.jpeg,,"",,7,0,false,2,"Bilaspur, IN-CT, IN",22.0991668701,82.1466674805,,,,,,,open,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
43554071,2020/04/26 11:49 AM +0530,2020-04-26,2020-04-26 06:19:00 UTC,Chennai,2769689,rihanaharis,,2020-04-26 06:20:38 UTC,2020-10-25 05:19:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/43554071,https://inaturalist-open-data.s3.amazonaws.com/photos/69102395/medium.jpg,,"",,5,0,false,,"Beruwala, Sri Lanka",6.4738379,79.9919995,4911,,,,4911,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
43892213,2020/04/24 2:28 PM IST,2020-04-24,2020-04-24 08:58:00 UTC,Chennai,2770021,s-thefossa,The Ecology Project,2020-04-27 14:11:28 UTC,2020-07-30 11:01:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/43892213,https://inaturalist-open-data.s3.amazonaws.com/photos/69553839/medium.jpg,,"",Cavin,5,0,false,,"2nd Main Rd, Vengavasal, Koilambakkam, Tamil Nadu 600126, India",12.9022759,80.1672314,209,,,,209,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
45276582,2020-05-08 9:09:53 PM GMT+05:00,2020-05-08,2020-05-08 16:09:53 UTC,Ekaterinburg,1523163,altafhussain,Altaf Hussain Talpur,2020-05-08 16:13:05 UTC,2020-10-08 20:05:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45276582,https://inaturalist-open-data.s3.amazonaws.com/photos/71788676/medium.jpeg,,"",,7,0,false,2,"Sobodhero, Khairpur, Sindh, Pakistan",27.3016653332,68.4001996368,33,,,,33,,,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
46647376,2019-07-04 4:35:44 AM GMT+05:30,2019-07-04,2019-07-03 23:05:44 UTC,Chennai,3019501,aniketshrivastava,Aniket shrivastava,2020-05-20 20:58:48 UTC,2020-08-16 09:14:32 UTC,research,,https://www.inaturalist.org/observations/46647376,https://static.inaturalist.org/photos/73984105/medium.jpeg,,"",,4,0,false,2,Madhav Institute of Technology and Science,26.2267276328,78.207215108,349,,,,349,,,false,gps,gps,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
46847050,2020-05-22 8:23:07 PM GMT+05:30,2020-05-22,2020-05-22 14:53:07 UTC,Chennai,668311,afsarnayakkan,Afsar Nayakkan,2020-05-22 15:10:08 UTC,2024-05-20 17:17:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/46847050,https://inaturalist-open-data.s3.amazonaws.com/photos/74297060/medium.jpeg,,"",,6,0,false,2,Keeriyad Road,12.0201920636,75.4221500829,263,,,,263,,,false,,,Common Krait,Bungarus caeruleus,Common Krait,Reptilia,96224
