id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
14775608,2018-02-09 6:06:00 am CET,2018-02-09,2018-02-09 05:06:00 UTC,Paris,1109015,jaisonbenoda,jaison Benoda,2018-07-27 03:59:59 UTC,2023-10-12 10:24:36 UTC,research,,https://www.inaturalist.org/observations/14775608,https://static.inaturalist.org/photos/22048430/medium.jpeg,,"",It was 4 foot long. ,12,0,false,2,"Street Number 7, Masilamanipuram, Dindigul, Tamil Nadu 624004, India",10.3695699492,77.9918923974,44,,,,44,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
15313234,2018-08-02 04:19:28,2018-08-02,2018-08-02 14:19:28 UTC,Hawaii,11318,satishnikam,Satish Nikam,2018-08-11 09:29:29 UTC,2023-10-12 10:24:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15313234,https://inaturalist-open-data.s3.amazonaws.com/photos/22927972/medium.jpg,,"","",11,0,false,,Kurvande ,18.701228,73.388553,7623,,,,7623,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
16163866,2018-08-29 4:09:54 PM GMT+05:30,2018-08-29,2018-08-29 10:39:54 UTC,Chennai,1009776,atulsahaniwildlife,Atul Sahani,2018-09-03 11:07:21 UTC,2023-10-12 10:24:10 UTC,research,,https://www.inaturalist.org/observations/16163866,https://static.inaturalist.org/photos/24233638/medium.jpeg,,"",,11,0,false,2,"B-9, River View Colony, Koni, Bilaspur, Chhattisgarh 495009, India",22.1294649,82.1253408,20,,,,20,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
16413267,,,,UTC,607452,nehas,,2018-09-11 08:37:18 UTC,2022-06-14 02:39:04 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/16413267,https://inaturalist-open-data.s3.amazonaws.com/photos/24692219/medium.jpg,,"",,3,0,false,2,,,,,,,,,private,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
16517396,2018-08-08 7:19:02 PM IST,2018-08-08,2018-08-08 16:19:02 UTC,Jerusalem,1196470,jageshwerverma,"",2018-09-14 11:53:53 UTC,2023-10-12 10:24:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16517396,https://inaturalist-open-data.s3.amazonaws.com/photos/24862928/medium.jpeg,,"",,8,0,false,2,"Unnamed Road, Mowa, Raipur, Chhattisgarh 492014, India",21.2702397685,81.6547421739,5577,,,,5577,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
16929189,2018/09/03 2:02 AM HKT,2018-09-03,2018-09-02 18:02:00 UTC,Hong Kong,24302,yuchingtam,Yu Ching Tam,2018-09-26 12:39:56 UTC,2023-10-13 08:50:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16929189,https://inaturalist-open-data.s3.amazonaws.com/photos/25582268/medium.jpg,,Daboia,,7,0,false,,斯里蘭卡,7.873054,80.771797,283665,,,,283665,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
18081028,Wed Oct 24 2018 22:36:56 GMT+0530 (GMT+5:30),2018-10-24,2018-10-24 17:06:56 UTC,Chennai,1324940,saketdoshi,,2018-11-04 02:58:18 UTC,2023-10-12 10:24:09 UTC,research,,https://www.inaturalist.org/observations/18081028,https://static.inaturalist.org/photos/27645332/medium.jpg,,"","",12,0,false,3,"416414, Sangli, Maharashtra, IN",16.8314700071,74.5732514745,26110,,,,26110,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
18579468,2018/10/23 4:11 AM UTC,2018-10-23,,UTC,554918,choti,Choti Singh,2018-11-23 18:05:03 UTC,2023-10-12 10:24:08 UTC,research,,https://www.inaturalist.org/observations/18579468,https://static.inaturalist.org/photos/28429183/medium.jpeg,,"",,14,0,false,,"Visakhapatnam, Andhra Pradesh, India",17.7538238891,83.2415771484,977,,,,977,,,false,,,Daboia russelii,Daboia russelii,Russell's Viper,Reptilia,30687
19394231,2015-07-19 1:19:36 AM IST,2015-07-19,2015-07-18 22:19:36 UTC,Jerusalem,1410695,paragkokane,PARAG KOKANE,2019-01-03 08:28:48 UTC,2023-10-12 10:24:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19394231,https://inaturalist-open-data.s3.amazonaws.com/photos/29829381/medium.jpeg,,"",,12,0,false,2,"Tamhini, Maharashtra, India",18.441969443,73.4242952988,66,,,,66,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
19840885,2019-01-18 3:21:37 pm GMT+05:30,2019-01-18,2019-01-18 09:51:37 UTC,Chennai,1442195,kunaltheking,Kunal THE KING,2019-01-24 13:21:30 UTC,2023-07-24 17:30:46 UTC,casual,,https://www.inaturalist.org/observations/19840885,https://static.inaturalist.org/photos/30588444/medium.jpeg,,"",,5,0,true,2,"Rajiv Gandhi Vahantal, Katraj Kondhwa Road, Katraj, Pune, Maharashtra 411046, India",18.4557094574,73.8594436646,,,,,,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
19876301,2019/01/23 9:05 PM IST,2019-01-23,2019-01-23 19:05:00 UTC,Jerusalem,6490,manojkmohan,Manoj Karingamadathil,2019-01-26 06:38:29 UTC,2023-10-12 10:24:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/19876301,https://inaturalist-open-data.s3.amazonaws.com/photos/30649711/medium.jpeg,,"","",12,0,false,,Amalanagar,10.5640202,76.1711283,889,,,,889,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
20360423,Fri Feb 15 2019 14:20:43 GMT+0800 (GMT+8),2019-02-15,2019-02-14 22:20:43 UTC,Perth,1439240,levinfish,余品毅,2019-02-15 07:58:43 UTC,2023-10-13 11:16:32 UTC,research,,https://www.inaturalist.org/observations/20360423,https://static.inaturalist.org/photos/31438349/medium.jpg,,"",,8,0,false,3,"950, 臺東市, 台灣, TW",22.7558594384,121.0630211316,253,,,,253,,open,false,,,Siamese Russell's Viper,Daboia siamensis,Siamese Russell's Viper,Reptilia,145768
20372023,2019/02/14 1:07 PM HST,2019-02-14,2019-02-14 23:07:00 UTC,Hawaii,1121194,samuelprakashb,Samuel Prakash,2019-02-15 21:58:01 UTC,2023-10-12 10:24:07 UTC,research,,https://www.inaturalist.org/observations/20372023,https://static.inaturalist.org/photos/31459105/medium.jpeg,,"",,11,0,false,,"Post Bag No 4, Mahabalipuram, Tamil Nadu 603104, India",12.74287,80.240147,209,,,,209,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
21054217,2019-03-06 11:44:53 AM GMT+05:30,2019-03-06,2019-03-06 06:14:53 UTC,New Delhi,17614,balharsh,Harshjeet Singh Bal,2019-03-08 16:51:27 UTC,2023-10-12 10:24:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/21054217,https://inaturalist-open-data.s3.amazonaws.com/photos/32528083/medium.jpeg,,"",,11,0,false,2,"56, Vallarnagar, Bagayam, Vellore, Tamil Nadu 632002, India",12.8752378102,79.1358042508,132,,,,132,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
21350134,2019-03-18 10:55:48 AM GMT+05:30,2019-03-18,2019-03-18 05:25:48 UTC,Chennai,1534972,sudipa,Sudipa Mal,2019-03-18 05:26:31 UTC,2019-03-18 05:26:31 UTC,casual,,https://www.inaturalist.org/observations/21350134,,,"",,0,0,false,2,,,,,,,,,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
21374985,Sat Mar 16 2019 08:09:22 GMT+0530 (GMT+5:30),2019-03-16,2019-03-16 02:39:22 UTC,Chennai,451932,pointandshoot,,2019-03-19 01:35:44 UTC,2023-10-12 10:24:00 UTC,research,,https://www.inaturalist.org/observations/21374985,https://static.inaturalist.org/photos/33063149/medium.jpg,,"",,11,0,false,3,"603112, Kancheepuram, Tamil Nadu, IN",12.7552916667,80.2324916667,5,,,,5,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
21957552,2019-04-02T18:42,2019-04-02,2019-04-02 07:42:00 UTC,Sydney,196849,questagame,QuestaGame,2019-04-03 20:25:53 UTC,2023-10-13 08:50:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/21957552,https://inaturalist-open-data.s3.amazonaws.com/photos/34029293/medium.jpg,,"","Sighting and photos (c) heshan_95.
Field Notes - Commonly known as Russell's viper. One of the highly venomous snakes in Sri Lanka. They have haemotoxin. This snake belongs to family viperidae. This photograph was taken at around 8pm. Since it is dangerous to get closer to this highly venomous snake, the observer or photographer should be very careful when observing or taking photos. ",8,0,false,111,"Kundasale, LK-KY, LK",7.293288,80.668457,,,,,,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
22192926,2019-03-27 3:06:00 下午 台北,2019-03-27,2019-03-27 07:06:00 UTC,Taipei,1337333,naturalist4949,莫于凌,2019-04-08 14:20:02 UTC,2023-10-13 11:16:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/22192926,https://inaturalist-open-data.s3.amazonaws.com/photos/34362090/medium.jpeg,,"",,9,0,false,2,"Unnamed Road, 鳳林鎮花蓮縣台灣 975",23.7194547586,121.4414210245,88,,,,88,,open,false,,,Siamese Russell's Viper,Daboia siamensis,Siamese Russell's Viper,Reptilia,145768
22313895,2019-04-11T09:03,2019-04-11,2019-04-10 23:03:00 UTC,Sydney,196849,questagame,QuestaGame,2019-04-11 04:15:04 UTC,2023-10-13 08:50:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/22313895,https://inaturalist-open-data.s3.amazonaws.com/photos/34558593/medium.jpg,,"","Sighting and photos (c) dhanushka.
Field Notes - Echis carinatus is a venomous viper species found in parts of the Middle East and Central Asia , and especially the Indian subcontinent. It is the smallest member of the big four snakes that are responsible for causing the most
snakebite cases and deaths, due to various factors including their frequent occurrence in highly populated regions, and their inconspicuous nature.
Kingdom: Animalia
Phylum: Chordata
Class: Reptilia
Order: Squamata
Suborder: Serpentes
Family: Viperidae
Genus: Echis
Species: E. carinatus",10,1,false,111,"Verugal, LK-TC, LK",8.281222,81.334955,,,,,,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
24777752,Sun Dec 09 2018 12:38:34 GMT+0530 (GMT+5:30),2018-12-09,2018-12-09 07:08:34 UTC,Chennai,1557712,animal_hobby,,2019-05-08 11:42:36 UTC,2023-07-24 17:36:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/24777752,https://inaturalist-open-data.s3.amazonaws.com/photos/38320312/medium.jpg,,"",,3,1,true,3,"Nandankanan Zoo, Khordha, Odisha, IN",20.3983996552,85.8115376001,47,,,,47,,open,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
25090110,2019/05/14 6:52 AM +0530,2019-05-14,2019-05-14 01:22:00 UTC,Sri Jayawardenepura,1024560,sanjaya_kanishka,Sanjaya Kanishka,2019-05-14 02:20:47 UTC,2023-10-13 08:50:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25090110,https://inaturalist-open-data.s3.amazonaws.com/photos/38830052/medium.jpeg,,"","",10,0,false,,"Danthure, Sri Lanka",7.2806843435,80.5391719047,8,,,,8,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
27542150,Sat Aug 19 2017 03:00:41 GMT+0530 (GMT+5:30),2017-08-19,2017-08-18 21:30:41 UTC,Chennai,1907205,chinmayjoshi1,"",2019-06-24 00:49:07 UTC,2023-10-12 10:24:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27542150,https://inaturalist-open-data.s3.amazonaws.com/photos/42863840/medium.jpg,,"",This juvenile was seen on a busy road.,13,0,false,3,"LBS Marg, Mumbai, Maharashtra, IN",19.1785367201,72.944917802,57,,,,57,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
28283431,2019-07-06,2019-07-06,,UTC,1954102,sundeepyadav,sundeep yadav,2019-07-06 10:49:41 UTC,2023-10-12 10:24:02 UTC,research,,https://www.inaturalist.org/observations/28283431,https://static.inaturalist.org/photos/44079307/medium.jpg,,"",,10,0,false,2,"Gooty R.S, Andhra Pradesh 515402, India",15.1442708,77.63165,20,,,,20,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
28924895,2012/05/19 10:44 AM IST,2012-05-19,2012-05-19 05:14:00 UTC,Chennai,1988252,rohit_girotra,Rohit Girotra,2019-07-16 10:00:39 UTC,2023-10-12 10:24:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28924895,https://inaturalist-open-data.s3.amazonaws.com/photos/45113440/medium.jpeg,,"",Russell's Viper: Valley School,13,0,false,,"Thatguni Post, Kanakpura Road, Bengaluru, Karnataka 560082, India",12.8543147,77.5099453,212,,,,212,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
28935834,2012/08/19 2:51 PM IST,2012-08-19,2012-08-19 09:21:00 UTC,Chennai,1988252,rohit_girotra,Rohit Girotra,2019-07-16 14:24:52 UTC,2023-10-12 10:24:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28935834,https://inaturalist-open-data.s3.amazonaws.com/photos/45119750/medium.jpeg,,"",,13,0,false,,"Vignana Kendra, Bengaluru, Karnataka, India",13.0796829,77.5807663,2202,,,,2202,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
29301367,2019-07-19 11:13:58 AM IST,2019-07-19,2019-07-19 05:43:58 UTC,Chennai,1655920,kulbhushansingh,Kulbhushansingh Suryawanshi,2019-07-22 05:46:45 UTC,2023-10-12 10:24:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29301367,https://inaturalist-open-data.s3.amazonaws.com/photos/45724187/medium.jpeg,,"",Seen and photographed by my father,13,0,false,2,"Balapur, Maharashtra, India",20.4985467352,75.7297210023,526,,,,526,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
29307650,2019/07/02 8:51 PM PDT,2019-07-02,2019-07-03 03:51:00 UTC,Pacific Time (US & Canada),7757,prakrit,Prakrit Jain,2019-07-22 10:22:48 UTC,2023-10-12 10:24:05 UTC,research,,https://www.inaturalist.org/observations/29307650,https://static.inaturalist.org/photos/45734061/medium.jpg,,"",,11,0,false,,"Chittoor, IN-AP, IN",13.0796083705,78.433245877,,,,,31045,obscured,,true,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
29307654,2019/07/03 10:45 PM PDT,2019-07-03,2019-07-04 05:45:00 UTC,Pacific Time (US & Canada),7757,prakrit,Prakrit Jain,2019-07-22 10:22:51 UTC,2023-10-12 10:24:05 UTC,research,,https://www.inaturalist.org/observations/29307654,https://static.inaturalist.org/photos/45734093/medium.jpg,,"",,12,0,false,,"Karnataka, IN",12.8649293148,77.5386282729,,,,,31057,obscured,,true,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
30351552,2019-08-07 2:09:00 PM IST,2019-08-07,2019-08-07 14:09:00 UTC,UTC,2098817,dattakhatik,Datta Khatik,2019-08-07 05:09:07 UTC,2023-10-12 10:24:05 UTC,research,,https://www.inaturalist.org/observations/30351552,https://static.inaturalist.org/photos/47415196/medium.jpeg,,"",,14,0,false,2,"Nawalewadi, Maharashtra 422601, India",19.5376534,73.9926172,72,,,,72,,,false,gps,gps,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
31769989,2019-08-30 8:37:09 am GMT+05:30,2019-08-30,2019-08-30 03:07:09 UTC,Chennai,2180101,tryambakdasgupta,tryambak dasgupta,2019-08-30 03:42:04 UTC,2023-10-12 10:24:06 UTC,research,,https://www.inaturalist.org/observations/31769989,https://static.inaturalist.org/photos/49760236/medium.jpeg,,"",,11,0,false,2,"517352, India",13.62641743,78.45248746,28,,,,28,,,false,,,Russell's Viper,Daboia russelii,Russell's Viper,Reptilia,30687
