id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12648924,2018-05-20T14:20,2018-05-20,2018-05-20 04:20:00 UTC,Sydney,818683,jigmepema,,2018-05-20 19:07:33 UTC,2023-06-24 11:13:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/12648924,https://static.inaturalist.org/photos/18299763/medium.jpg,,"","Field Notes - Also commonly known as monocled or monocellate cobra.
Animilia>>cordata>>Reptilia>>squamata>>serpentes>>elapidae>>Naja>>Naja kaouthia",7,0,false,111,Bhutan,27.3649493171,90.0483789151,,,,,29751,obscured,open,true,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
12769765,2012/01/19 5:18 PM HST,2012-01-19,2012-01-20 03:18:00 UTC,Hawaii,701243,charliev,Yingyod Lapwong,2018-05-24 14:54:06 UTC,2022-11-01 08:18:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12769765,https://inaturalist-open-data.s3.amazonaws.com/photos/18506089/medium.jpeg,,"",,7,0,false,,"Ranong, Thailand",9.9528702,98.6084641,62317,,,,62317,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
14729147,2018-07-25T19:05,2018-07-25,2018-07-25 09:05:00 UTC,Sydney,196849,questagame,QuestaGame,2018-07-25 21:19:11 UTC,2022-11-01 08:19:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/14729147,https://inaturalist-open-data.s3.amazonaws.com/photos/21970015/medium.jpg,,"","Sighting and photos (c) westozpathfinder.
Field Notes - On the Tennis Court. About 300-400mm long.",7,0,false,111,"Phangnga, TH",8.7273386671,98.2472514571,,,,,31271,obscured,open,true,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
15943984,2017/08/14 9:28 AM IST,2017-08-14,2017-08-14 06:28:00 UTC,Jerusalem,951127,aniruddha_singhamahapatra,Aniruddha Singhamahapatra,2018-08-27 13:58:13 UTC,2023-07-23 17:01:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15943984,https://static.inaturalist.org/photos/23858059/medium.jpg,,Monocellate Cobra,,9,0,false,,"Kadma, West Bengal 722151, India",22.9891532548,87.0069152307,203,,,,203,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
18252618,Mon Nov 12 2007 11:39:48 GMT+0700 (GMT+7),2007-11-12,2007-11-12 04:39:48 UTC,Bangkok,1318363,dolores_schuetz,,2018-11-08 09:52:05 UTC,2022-11-01 08:20:04 UTC,research,,https://www.inaturalist.org/observations/18252618,https://static.inaturalist.org/photos/27884007/medium.jpg,,"",,8,0,false,3,"401, Amphoe Phanom, Surat Thani, TH",8.8963890446,98.5274731559,70,,,,70,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
19467104,2017/11/24,2017-11-24,,London,3376,wolfgang_wuster,Wolfgang Wüster,2019-01-06 15:32:46 UTC,2023-09-29 07:50:47 UTC,research,,https://www.inaturalist.org/observations/19467104,https://static.inaturalist.org/photos/29949838/medium.jpg,,"",,7,0,false,,"Hooghly, West Bengal, India",22.8362923623,88.191366005,100,,,,100,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
20695696,2019/02/23 9:22 AM MST,2019-02-23,2019-02-23 16:22:00 UTC,Arizona,332438,greenecycle,Gregory Greene,2019-02-23 16:23:47 UTC,2022-11-03 14:06:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20695696,https://inaturalist-open-data.s3.amazonaws.com/photos/31906603/medium.jpg,,"",,9,0,false,,"AH19 Wang Nam Khiao, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima 30370, Thailand",14.487539,101.909695,208,,,,208,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
24252899,2019/04/27 11:33 AM +08,2019-04-27,2019-04-27 03:33:00 UTC,Kuala Lumpur,734822,syuhadasapno,syuhada,2019-05-01 04:08:37 UTC,2023-08-29 12:39:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24252899,https://inaturalist-open-data.s3.amazonaws.com/photos/37502711/medium.jpeg,,"",,6,0,false,,"Selangor, Malaysia",3.2683939723,101.4587221191,351,,,,351,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
24479833,2019/04/27 11:27 AM +08,2019-04-27,2019-04-27 03:27:00 UTC,Kuala Lumpur,734842,kxlee97,"",2019-05-04 00:56:35 UTC,2022-08-09 14:31:54 UTC,research,,https://www.inaturalist.org/observations/24479833,https://static.inaturalist.org/photos/37851482/medium.jpeg,,"",,7,0,false,,"Selangor, Malaysia",3.26754783,101.4610905,,,,,,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
25563333,Wed May 22 2019 23:26:52 GMT+0800 (GMT+8),2019-05-22,2019-05-22 15:26:52 UTC,Kuala Lumpur,1288792,hamrish_singh,Hamrish Singh,2019-05-22 15:40:02 UTC,2022-08-09 14:31:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25563333,https://inaturalist-open-data.s3.amazonaws.com/photos/39611557/medium.jpg,,"",Roadkill ,6,0,false,3,"Universiti Sains Malaysia, Kampung Sungai Dua Bukit, Penang, MY",5.3552416667,100.2949616667,5,,,,5,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
26311836,Mon Jun 03 2019 14:52:04 GMT+0800 (GMT+8),2019-06-03,2019-06-03 06:52:04 UTC,Australia/Perth,1821768,risshenraj,Risshen Raj,2019-06-03 06:58:06 UTC,2022-08-09 14:31:32 UTC,research,,https://www.inaturalist.org/observations/26311836,https://static.inaturalist.org/photos/40848637/medium.jpg,,"",,6,0,false,3,"31400, Ipoh, Perak, MY",4.6227694182,101.1366119922,65,,,,65,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
29161637,2011-05-03,2011-05-03,,UTC,2013766,chrislbkk,,2019-07-20 09:11:50 UTC,2022-11-01 08:32:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29161637,https://inaturalist-open-data.s3.amazonaws.com/photos/45501141/medium.jpeg,,"",,8,0,false,2,"Bang Khae Nuea, Bang Khae, Bangkok 10160, Thailand",13.7273267049,100.378363207,66,,,,66,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
29643743,Sat Jul 27 2019 10:57:53 GMT+0800 (GMT+8),2019-07-27,2019-07-27 02:57:53 UTC,Kuala Lumpur,1288792,hamrish_singh,Hamrish Singh,2019-07-27 16:05:56 UTC,2022-08-09 14:31:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29643743,https://inaturalist-open-data.s3.amazonaws.com/photos/46273199/medium.jpg,,"",Found dead ,5,0,false,3,"Jalan Klang Lama, Kuala Lumpur, KL, MY",3.0821445,101.6653883333,30,,,,30,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
29900310,2011/03/14 2:16 PM UTC,2011-03-14,,UTC,1993683,rohitnaniwadekar,Rohit Naniwadekar,2019-07-31 05:43:46 UTC,2023-10-14 15:38:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/29900310,https://inaturalist-open-data.s3.amazonaws.com/photos/46690465/medium.jpeg,,"",,9,0,false,,"Arunachal Pradesh, India",27.5368014941,96.4438023296,6117,,,,6117,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
31297876,2014-04-16 08:57:31,2014-04-16,2014-04-16 04:57:31 UTC,Moscow,1745297,neymark,Leonid A. Neymark,2019-08-22 16:46:52 UTC,2023-07-14 01:16:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31297876,https://inaturalist-open-data.s3.amazonaws.com/photos/48971923/medium.jpg,,"","",5,0,false,,"Đức Trọng, VN-LD, VN",11.853102,108.47491,65,,,,65,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
32253614,2015/11/24 5:05 PM +0700,2015-11-24,2015-11-24 10:05:00 UTC,Bangkok,1092550,andrewpierce,Andrew Pierce,2019-09-07 04:31:00 UTC,2022-11-01 08:33:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32253614,https://inaturalist-open-data.s3.amazonaws.com/photos/50571795/medium.jpg,,"",,7,0,false,,"Udom Sap, Wang Nam Khiao District, Nakhon Ratchasima 30370, Thailand",14.5102491,101.9309624,185,,,,185,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
33301588,2019-09-24 1:01:28 PM GMT+06:00,2019-09-24,2019-09-24 07:01:28 UTC,Almaty,1575290,cuppomec_omkumar,Om Kumar,2019-09-24 06:59:42 UTC,2023-06-24 11:08:18 UTC,research,,https://www.inaturalist.org/observations/33301588,https://static.inaturalist.org/photos/52295739/medium.jpeg,,"",,7,0,false,2,"Punakha, Bhutan",27.6321743,89.813182,2299,,,,2299,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
34561078,2019-10-02 8:34:59 AM GMT+07:00,2019-10-02,2019-10-02 01:34:59 UTC,Bangkok,2194161,johnoster,John Østergaard,2019-10-19 00:01:19 UTC,2022-12-14 22:47:11 UTC,research,,https://www.inaturalist.org/observations/34561078,https://static.inaturalist.org/photos/54405584/medium.jpeg,,"",,7,0,false,2,"Muang Phuket, TH-PU, TH",7.8300337735,98.2951989681,8,,,,8,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
36456578,2018-12-08 10:30:00 AM GMT+08:00,2018-12-08,2018-12-08 02:30:00 UTC,Australia/Perth,2474077,afighani28,"",2019-12-08 03:41:36 UTC,2021-01-16 19:04:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36456578,https://inaturalist-open-data.s3.amazonaws.com/photos/57629233/medium.jpg,,"",First snake seen,7,0,false,2,Bukit Ketapang,6.385448444,100.6344444305,2789,,,,2789,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
36525822,Tue Dec 10 2019 16:34:43 GMT+0800 (GMT+8),2019-12-10,2019-12-10 08:34:43 UTC,Kuala Lumpur,1299,mamuin,Mohd Abdul Muin Md Akil,2019-12-10 08:54:40 UTC,2021-01-16 19:04:47 UTC,research,,https://www.inaturalist.org/observations/36525822,https://inaturalist-open-data.s3.amazonaws.com/photos/57749530/medium.jpg,,"",,7,0,false,3,"Universiti Sains Malaysia, Georgetown, Penang, MY",5.361056985,100.3056901606,75,,,,75,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
37548497,Tue Jan 09 2018 17:56:30 GMT+1000 (GMT+10),2018-01-09,2018-01-09 07:56:30 UTC,Brisbane,2516678,jdobson,,2020-01-13 04:37:50 UTC,2022-11-01 08:34:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37548497,https://inaturalist-open-data.s3.amazonaws.com/photos/59545119/medium.jpg,,"",,10,0,false,3,"Ban Ko, Amphoe Phrom Khiri, Nakhon Si Thammarat, TH",8.5209098372,99.7725778006,2141,,,,2141,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
37610661,Sat Apr 14 2018 17:44:08 GMT+0700 (GMT+7),2018-04-14,2018-04-14 10:44:08 UTC,Jakarta,2297440,herpingvietnam,,2020-01-15 09:10:23 UTC,2023-04-24 10:14:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37610661,https://inaturalist-open-data.s3.amazonaws.com/photos/59656164/medium.jpg,,"",,8,0,false,3,"Xã Mã Đà, H. Vĩnh Cửu, Tỉnh Đồng Nai, VN",11.3515688876,107.0669692236,1874,,,,1874,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
40733151,2020-03-26,2020-03-26,,UTC,2260854,speedymcairmiles,Kate T,2020-03-26 03:00:55 UTC,2023-05-23 16:27:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40733151,https://inaturalist-open-data.s3.amazonaws.com/photos/64574154/medium.jpeg,,"",baby monocled cobra,9,0,false,2,"Bang Talat, Pak Kret District, Nonthaburi 11120, Thailand",13.8876115233,100.5372079834,66,,,,66,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
42516292,2019/08/21,2019-08-21,,UTC,93143,andyparks,Andy Parks,2020-04-18 22:04:38 UTC,2022-11-01 08:35:53 UTC,research,,https://www.inaturalist.org/observations/42516292,https://static.inaturalist.org/photos/67509013/medium.jpeg,,"",Captured and released for a research project in accordance with proper permits.,8,0,false,,"Udom Sap, Wang Nam Khiao District, Nakhon Ratchasima 30370, Thailand",14.5102491,101.9309624,18500,,,,18500,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
42676461,2020-04-20 19:00,2020-04-20,2020-04-20 12:00:00 UTC,Bangkok,794887,nopcoeur,Navapol Komanasin,2020-04-20 16:22:59 UTC,2023-07-07 19:20:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42676461,https://inaturalist-open-data.s3.amazonaws.com/photos/67772836/medium.jpg,,"","",8,0,false,,"Chaiya phruk Rd, Tambon Lahan, Amphoe Bang Bua Thong, Chang Wat Nonthaburi 11110, Thailand",13.9292770959,100.443212986,,,,,,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
42865987,2019/09/28 9:48 AM IST,2019-09-28,2019-09-28 04:18:00 UTC,Kolkata,2288242,nirajmanichourasia,Niraj Mani Chourasia,2020-04-22 17:37:20 UTC,2023-07-23 18:11:46 UTC,research,,https://www.inaturalist.org/observations/42865987,https://inaturalist-open-data.s3.amazonaws.com/photos/68069656/medium.jpeg,,"",,9,2,false,,"Nanaikhuti, Assam, India",26.8476993663,91.8658284098,526,,,,526,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
43849816,2020-04-27 1:54:47 PM GMT+06:00,2020-04-27,2020-04-27 07:54:47 UTC,Almaty,2787910,arafatamin,Arafat Amin,2020-04-27 07:55:58 UTC,2021-03-30 08:40:06 UTC,research,,https://www.inaturalist.org/observations/43849816,https://static.inaturalist.org/photos/69545121/medium.jpeg,,"",,11,1,false,2,"Kherera, Bangladesh",23.7614650556,91.1213912778,,,,,,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
45336646,2020-05-06 6:32:50 PM GMT+07:00,2020-05-06,2020-05-06 11:32:50 UTC,Bangkok,299292,thaiandi,"",2020-05-09 04:20:26 UTC,2022-11-01 08:36:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45336646,https://inaturalist-open-data.s3.amazonaws.com/photos/71887266/medium.jpeg,,"",,8,0,false,2,"เฉลิม พะ เก รี ย ติ ร, เฉลิมพระเกียรติ ร.9 ซอย 28 แยก 4 - ซอย หมู่บ้านคชธานี, แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250, Thailand",13.6772460726,100.6702948362,9,,,,9,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
45336970,2020-03-01 7:27:16 PM GMT+07:00,2020-03-01,2020-03-01 12:27:16 UTC,Bangkok,299292,thaiandi,"",2020-05-09 04:28:15 UTC,2022-11-01 08:36:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45336970,https://inaturalist-open-data.s3.amazonaws.com/photos/71887870/medium.jpeg,,"",,8,0,false,2,"เฉลิม พะ เก รี ย ติ ร, เฉลิมพระเกียรติ ร.9 ซอย 28 แยก 4 - ซอย หมู่บ้านคชธานี, แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250, Thailand",13.6772490045,100.6702951714,17,,,,17,,open,false,gps,gps,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
45937792,2020/01/02 2:16 AM UTC,2020-01-02,,UTC,2949811,siriwatdangsri,Siriwat Dangsri,2020-05-15 02:20:07 UTC,2022-11-01 08:37:12 UTC,research,,https://www.inaturalist.org/observations/45937792,https://static.inaturalist.org/photos/72858088/medium.jpg,,"",,10,0,false,,ตำบล ร่อนพิบูลย์ อำเภอร่อนพิบูลย์ นครศรีธรรมราช 80130 ประเทศไทย,8.1738128948,99.8611092567,15,,,,15,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
47134613,2020/02/04,2020-02-04,,Warsaw,2929461,radomirjaskula,Radomir Jaskuła,2020-05-24 16:27:15 UTC,2022-11-01 08:37:27 UTC,research,,https://www.inaturalist.org/observations/47134613,https://static.inaturalist.org/photos/74749126/medium.jpg,,"","",10,0,false,,"Kanchanaburi, Prowincja Kanchanaburi, Tajlandia",14.1443160416,99.3183588982,50,,,,50,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
48987055,Tue Jun 09 2020 10:45:28 GMT+0700 (GMT+7),2020-06-09,2020-06-09 03:45:28 UTC,Bangkok,2393529,rm_mq,Rabia Mushtaq,2020-06-09 03:46:45 UTC,2022-11-01 08:37:40 UTC,research,,https://www.inaturalist.org/observations/48987055,https://static.inaturalist.org/photos/77753791/medium.jpg,,"",,7,0,false,3,"Soi Muban Stories Onnuch-Wongwaen, Bangkok, Bangkok, TH",13.6836029106,100.7014149729,97,,,,97,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
50524285,Wed Oct 10 2018 20:22:38 GMT+0800 (GMT+8),2018-10-10,2018-10-10 12:22:38 UTC,Australia/Perth,3204931,scavengerrondz,,2020-06-22 07:09:03 UTC,2021-02-28 03:19:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50524285,https://inaturalist-open-data.s3.amazonaws.com/photos/80226725/medium.jpg,,"",,8,0,false,3,"Jalan Repok, Sarikei, Sarawak, MY",2.1159868519,111.5213184069,58061,,,,58061,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
50685627,2020/06/23 6:40 PM +0600,2020-06-23,2020-06-23 12:40:00 UTC,Astana,2506414,sajibbiswas,Biswas Sajib,2020-06-23 17:32:01 UTC,2024-01-24 07:12:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50685627,https://inaturalist-open-data.s3.amazonaws.com/photos/80497115/medium.jpg,,"","Killing snakes due to fear of snake bites, Skin of pythons, cobra uses as lucrative commercial products, religious misconceptions are the noticeable reason of population declining. Lacking proper knowledge about them we can't recognize which are venomous and not. Some people in our community believed that all snakes are venomous and harmful to us. It was the horrible death of a cobra. This world wide least concern species named monocled cobra died by terrible hit of a bamboo stick in my area. But decreasing snakes is not good for our ecosystem. We have to change our misconceptions   by concerning their ecological value.",8,0,false,,"Gopalganj District, Bangladesh",23.2372060511,90.0120372905,4,,,,4,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
50788459,2020/06/24 10:48 PM +06,2020-06-24,2020-06-24 16:48:00 UTC,Astana,2506414,sajibbiswas,Biswas Sajib,2020-06-24 16:48:58 UTC,2024-01-24 07:12:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50788459,https://inaturalist-open-data.s3.amazonaws.com/photos/80668854/medium.jpg,,"","Killing snakes due to fear of snake bites, Skin of pythons, cobra uses as lucrative commercial products, religious misconceptions are the noticeable reason of population declining. Lacking proper knowledge about them we can't recognize which are venomous and not. Some people in our community believed that all snakes are venomous and harmful to us. It was the horrible death of a cobra. This world wide least concern species named monocled cobra died by terrible hit of a bamboo stick in my area. But decreasing snakes is not good for our ecosystem. We have to change our misconceptions by concerning their ecological value.",7,0,false,,"Gopalganj District, Bangladesh",23.2459304686,89.9940144625,15,,,,15,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
51573924,2020-05-17 17:44:57,2020-05-17,2020-05-17 11:59:57 UTC,Kathmandu,2312340,rohitgiri,Rohit Giri,2020-07-01 12:53:24 UTC,2021-03-30 06:58:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51573924,https://inaturalist-open-data.s3.amazonaws.com/photos/81951032/medium.jpg,,"","",9,0,false,,pokhara,28.209583,83.985567,15415,,,,15415,,open,false,,,Monocellate Cobra,Naja kaouthia,Monocellate Cobra,Reptilia,106447
